GISJOIN,YEAR,STUSAB,STATE,STATEA,COUNTY,COUNTYA,TRACTA,BLKGRPA,GEOID,NAME,BTTRA,BTBGA,Total,not_hisp_lat,not_white,not_black,not_aian,not_asian,not_nhpi,not_other,not_two_more,not_two_incl_someother,not_two_excl_someother_three,hisp_lat,hisp_white,hisp_black,hisp_aian,hisp_asian,hisp_nhpi,hisp_other,hisp_two_more,hisp_two_incl_someother,hisp_two_excl_someother_three
G26014900410002,2016-2020,MI,Michigan,26,St. Joseph County,149,41000,2,15000US261490410002,"Block Group 2, Census Tract 410, St. Joseph County, Michigan",,,938,938,909,16,5,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0
G26014900410003,2016-2020,MI,Michigan,26,St. Joseph County,149,41000,3,15000US261490410003,"Block Group 3, Census Tract 410, St. Joseph County, Michigan",,,1033,921,897,0,0,1,0,0,23,0,23,112,35,0,0,0,0,0,77,77,0
G26014900410004,2016-2020,MI,Michigan,26,St. Joseph County,149,41000,4,15000US261490410004,"Block Group 4, Census Tract 410, St. Joseph County, Michigan",,,663,655,649,2,0,1,0,0,3,0,3,8,7,0,0,0,0,1,0,0,0
G26014900411011,2016-2020,MI,Michigan,26,St. Joseph County,149,41101,1,15000US261490411011,"Block Group 1, Census Tract 411.01, St. Joseph County, Michigan",,,635,619,610,0,0,0,0,0,9,0,9,16,16,0,0,0,0,0,0,0,0
G26014900411012,2016-2020,MI,Michigan,26,St. Joseph County,149,41101,2,15000US261490411012,"Block Group 2, Census Tract 411.01, St. Joseph County, Michigan",,,888,858,815,0,0,0,0,0,43,0,43,30,30,0,0,0,0,0,0,0,0
G26014900411013,2016-2020,MI,Michigan,26,St. Joseph County,149,41101,3,15000US261490411013,"Block Group 3, Census Tract 411.01, St. Joseph County, Michigan",,,1854,1725,1641,0,0,13,0,0,71,0,71,129,112,0,0,0,0,13,4,4,0
G26014900411014,2016-2020,MI,Michigan,26,St. Joseph County,149,41101,4,15000US261490411014,"Block Group 4, Census Tract 411.01, St. Joseph County, Michigan",,,988,965,940,0,0,1,0,0,24,0,24,23,23,0,0,0,0,0,0,0,0
G26014900411021,2016-2020,MI,Michigan,26,St. Joseph County,149,41102,1,15000US261490411021,"Block Group 1, Census Tract 411.02, St. Joseph County, Michigan",,,950,950,926,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0
G26014900411022,2016-2020,MI,Michigan,26,St. Joseph County,149,41102,2,15000US261490411022,"Block Group 2, Census Tract 411.02, St. Joseph County, Michigan",,,573,573,546,0,0,22,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0
G26014900411023,2016-2020,MI,Michigan,26,St. Joseph County,149,41102,3,15000US261490411023,"Block Group 3, Census Tract 411.02, St. Joseph County, Michigan",,,937,937,752,46,0,26,0,0,113,0,113,0,0,0,0,0,0,0,0,0,0
G26014900411024,2016-2020,MI,Michigan,26,St. Joseph County,149,41102,4,15000US261490411024,"Block Group 4, Census Tract 411.02, St. Joseph County, Michigan",,,573,573,568,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
G26014900412001,2016-2020,MI,Michigan,26,St. Joseph County,149,41200,1,15000US261490412001,"Block Group 1, Census Tract 412, St. Joseph County, Michigan",,,1124,1120,1100,8,2,0,0,0,10,0,10,4,0,0,0,0,0,0,4,1,3
G26014900412002,2016-2020,MI,Michigan,26,St. Joseph County,149,41200,2,15000US261490412002,"Block Group 2, Census Tract 412, St. Joseph County, Michigan",,,683,683,623,9,0,0,0,0,51,0,51,0,0,0,0,0,0,0,0,0,0
G26014900412003,2016-2020,MI,Michigan,26,St. Joseph County,149,41200,3,15000US261490412003,"Block Group 3, Census Tract 412, St. Joseph County, Michigan",,,1094,1006,841,20,0,0,0,0,145,0,145,88,56,0,0,0,0,0,32,0,32
G26014900413011,2016-2020,MI,Michigan,26,St. Joseph County,149,41301,1,15000US261490413011,"Block Group 1, Census Tract 413.01, St. Joseph County, Michigan",,,718,711,711,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0
G26014900413012,2016-2020,MI,Michigan,26,St. Joseph County,149,41301,2,15000US261490413012,"Block Group 2, Census Tract 413.01, St. Joseph County, Michigan",,,1021,1000,914,77,0,0,0,0,9,0,9,21,15,0,0,0,0,0,6,0,6
G26014900413013,2016-2020,MI,Michigan,26,St. Joseph County,149,41301,3,15000US261490413013,"Block Group 3, Census Tract 413.01, St. Joseph County, Michigan",,,1583,1515,1483,1,0,0,0,0,31,0,31,68,68,0,0,0,0,0,0,0,0
G26014900413021,2016-2020,MI,Michigan,26,St. Joseph County,149,41302,1,15000US261490413021,"Block Group 1, Census Tract 413.02, St. Joseph County, Michigan",,,1171,1171,1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26014900413022,2016-2020,MI,Michigan,26,St. Joseph County,149,41302,2,15000US261490413022,"Block Group 2, Census Tract 413.02, St. Joseph County, Michigan",,,685,685,649,0,0,0,0,0,36,0,36,0,0,0,0,0,0,0,0,0,0
G26014900413023,2016-2020,MI,Michigan,26,St. Joseph County,149,41302,3,15000US261490413023,"Block Group 3, Census Tract 413.02, St. Joseph County, Michigan",,,519,519,498,6,0,3,0,0,12,2,10,0,0,0,0,0,0,0,0,0,0
G26014900413024,2016-2020,MI,Michigan,26,St. Joseph County,149,41302,4,15000US261490413024,"Block Group 4, Census Tract 413.02, St. Joseph County, Michigan",,,988,983,918,32,0,33,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0
G26014900414001,2016-2020,MI,Michigan,26,St. Joseph County,149,41400,1,15000US261490414001,"Block Group 1, Census Tract 414, St. Joseph County, Michigan",,,996,983,931,3,2,0,0,0,47,4,43,13,0,0,0,0,0,5,8,0,8
G26014900414002,2016-2020,MI,Michigan,26,St. Joseph County,149,41400,2,15000US261490414002,"Block Group 2, Census Tract 414, St. Joseph County, Michigan",,,1234,1142,1118,3,0,8,0,0,13,0,13,92,92,0,0,0,0,0,0,0,0
G26014900414003,2016-2020,MI,Michigan,26,St. Joseph County,149,41400,3,15000US261490414003,"Block Group 3, Census Tract 414, St. Joseph County, Michigan",,,1443,1185,1145,0,5,0,0,0,35,0,35,258,234,0,0,0,0,12,12,0,12
G26014900414004,2016-2020,MI,Michigan,26,St. Joseph County,149,41400,4,15000US261490414004,"Block Group 4, Census Tract 414, St. Joseph County, Michigan",,,1432,1432,1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26014900415001,2016-2020,MI,Michigan,26,St. Joseph County,149,41500,1,15000US261490415001,"Block Group 1, Census Tract 415, St. Joseph County, Michigan",,,1587,1551,1530,5,0,0,0,12,4,0,4,36,11,0,0,0,0,0,25,25,0
G26014900415002,2016-2020,MI,Michigan,26,St. Joseph County,149,41500,2,15000US261490415002,"Block Group 2, Census Tract 415, St. Joseph County, Michigan",,,1438,1388,1334,0,0,6,21,0,27,0,27,50,50,0,0,0,0,0,0,0,0
G26014900415003,2016-2020,MI,Michigan,26,St. Joseph County,149,41500,3,15000US261490415003,"Block Group 3, Census Tract 415, St. Joseph County, Michigan",,,1402,1245,1203,9,3,4,0,0,26,0,26,157,157,0,0,0,0,0,0,0,0
G26014900416001,2016-2020,MI,Michigan,26,St. Joseph County,149,41600,1,15000US261490416001,"Block Group 1, Census Tract 416, St. Joseph County, Michigan",,,1091,1084,1067,5,1,0,0,0,11,0,11,7,7,0,0,0,0,0,0,0,0
G26014900416002,2016-2020,MI,Michigan,26,St. Joseph County,149,41600,2,15000US261490416002,"Block Group 2, Census Tract 416, St. Joseph County, Michigan",,,1264,1211,1167,4,0,0,0,0,40,0,40,53,48,0,0,0,0,5,0,0,0
G26014900416003,2016-2020,MI,Michigan,26,St. Joseph County,149,41600,3,15000US261490416003,"Block Group 3, Census Tract 416, St. Joseph County, Michigan",,,1109,1028,1015,0,0,0,0,0,13,0,13,81,25,0,3,0,0,51,2,0,2
G26015109701001,2016-2020,MI,Michigan,26,Sanilac County,151,970100,1,15000US261519701001,"Block Group 1, Census Tract 9701, Sanilac County, Michigan",,,783,769,727,0,0,1,0,12,29,8,21,14,14,0,0,0,0,0,0,0,0
G26015109701002,2016-2020,MI,Michigan,26,Sanilac County,151,970100,2,15000US261519701002,"Block Group 2, Census Tract 9701, Sanilac County, Michigan",,,907,867,866,0,0,1,0,0,0,0,0,40,16,0,0,0,0,19,5,0,5
G26015109702001,2016-2020,MI,Michigan,26,Sanilac County,151,970200,1,15000US261519702001,"Block Group 1, Census Tract 9702, Sanilac County, Michigan",,,751,712,699,0,7,0,0,0,6,0,6,39,20,0,0,0,0,0,19,1,18
G26015109702002,2016-2020,MI,Michigan,26,Sanilac County,151,970200,2,15000US261519702002,"Block Group 2, Census Tract 9702, Sanilac County, Michigan",,,972,958,949,0,0,0,0,0,9,0,9,14,14,0,0,0,0,0,0,0,0
G26015109702003,2016-2020,MI,Michigan,26,Sanilac County,151,970200,3,15000US261519702003,"Block Group 3, Census Tract 9702, Sanilac County, Michigan",,,622,593,593,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0
G26015109703001,2016-2020,MI,Michigan,26,Sanilac County,151,970300,1,15000US261519703001,"Block Group 1, Census Tract 9703, Sanilac County, Michigan",,,525,522,517,0,0,0,0,0,5,0,5,3,0,0,0,0,0,0,3,3,0
G26015109703002,2016-2020,MI,Michigan,26,Sanilac County,151,970300,2,15000US261519703002,"Block Group 2, Census Tract 9703, Sanilac County, Michigan",,,1031,949,925,0,0,0,0,0,24,0,24,82,75,0,0,5,0,0,2,2,0
G26015109703003,2016-2020,MI,Michigan,26,Sanilac County,151,970300,3,15000US261519703003,"Block Group 3, Census Tract 9703, Sanilac County, Michigan",,,1003,1003,994,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26015109703004,2016-2020,MI,Michigan,26,Sanilac County,151,970300,4,15000US261519703004,"Block Group 4, Census Tract 9703, Sanilac County, Michigan",,,977,965,963,0,0,2,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0
G26015109704001,2016-2020,MI,Michigan,26,Sanilac County,151,970400,1,15000US261519704001,"Block Group 1, Census Tract 9704, Sanilac County, Michigan",,,568,529,529,0,0,0,0,0,0,0,0,39,32,0,0,0,0,7,0,0,0
G26015109704002,2016-2020,MI,Michigan,26,Sanilac County,151,970400,2,15000US261519704002,"Block Group 2, Census Tract 9704, Sanilac County, Michigan",,,1048,931,905,6,6,2,0,0,12,6,6,117,48,0,0,0,0,10,59,59,0
G26015109704003,2016-2020,MI,Michigan,26,Sanilac County,151,970400,3,15000US261519704003,"Block Group 3, Census Tract 9704, Sanilac County, Michigan",,,1093,1067,1024,13,7,2,0,0,21,0,21,26,22,0,0,0,0,4,0,0,0
G26015109704004,2016-2020,MI,Michigan,26,Sanilac County,151,970400,4,15000US261519704004,"Block Group 4, Census Tract 9704, Sanilac County, Michigan",,,1177,1151,1133,0,0,3,0,0,15,0,15,26,19,0,0,0,0,7,0,0,0
G26015109705001,2016-2020,MI,Michigan,26,Sanilac County,151,970500,1,15000US261519705001,"Block Group 1, Census Tract 9705, Sanilac County, Michigan",,,751,739,739,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0
G26015109705002,2016-2020,MI,Michigan,26,Sanilac County,151,970500,2,15000US261519705002,"Block Group 2, Census Tract 9705, Sanilac County, Michigan",,,491,452,441,0,0,0,0,0,11,0,11,39,34,0,0,0,0,5,0,0,0
G26015109705003,2016-2020,MI,Michigan,26,Sanilac County,151,970500,3,15000US261519705003,"Block Group 3, Census Tract 9705, Sanilac County, Michigan",,,1012,993,986,0,0,3,0,0,4,0,4,19,19,0,0,0,0,0,0,0,0
G26015109706001,2016-2020,MI,Michigan,26,Sanilac County,151,970600,1,15000US261519706001,"Block Group 1, Census Tract 9706, Sanilac County, Michigan",,,605,574,543,0,8,0,0,0,23,8,15,31,31,0,0,0,0,0,0,0,0
G26015109706002,2016-2020,MI,Michigan,26,Sanilac County,151,970600,2,15000US261519706002,"Block Group 2, Census Tract 9706, Sanilac County, Michigan",,,760,752,738,2,0,0,0,0,12,0,12,8,8,0,0,0,0,0,0,0,0
G26015109706003,2016-2020,MI,Michigan,26,Sanilac County,151,970600,3,15000US261519706003,"Block Group 3, Census Tract 9706, Sanilac County, Michigan",,,828,806,805,0,0,0,0,0,1,0,1,22,0,0,0,0,0,8,14,14,0
G26015109707001,2016-2020,MI,Michigan,26,Sanilac County,151,970700,1,15000US261519707001,"Block Group 1, Census Tract 9707, Sanilac County, Michigan",,,960,954,939,0,0,0,0,0,15,0,15,6,6,0,0,0,0,0,0,0,0
G26015109707002,2016-2020,MI,Michigan,26,Sanilac County,151,970700,2,15000US261519707002,"Block Group 2, Census Tract 9707, Sanilac County, Michigan",,,857,857,850,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0
G26015109708001,2016-2020,MI,Michigan,26,Sanilac County,151,970800,1,15000US261519708001,"Block Group 1, Census Tract 9708, Sanilac County, Michigan",,,1054,920,828,0,0,0,0,0,92,0,92,134,132,0,0,0,2,0,0,0,0
G26015109708002,2016-2020,MI,Michigan,26,Sanilac County,151,970800,2,15000US261519708002,"Block Group 2, Census Tract 9708, Sanilac County, Michigan",,,1147,1060,1009,0,29,0,0,0,22,0,22,87,55,0,0,0,0,20,12,0,12
G26015109708003,2016-2020,MI,Michigan,26,Sanilac County,151,970800,3,15000US261519708003,"Block Group 3, Census Tract 9708, Sanilac County, Michigan",,,1310,1168,1120,0,6,19,0,0,23,0,23,142,58,0,0,0,0,84,0,0,0
G26015109708004,2016-2020,MI,Michigan,26,Sanilac County,151,970800,4,15000US261519708004,"Block Group 4, Census Tract 9708, Sanilac County, Michigan",,,880,850,848,2,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0
G26015109708005,2016-2020,MI,Michigan,26,Sanilac County,151,970800,5,15000US261519708005,"Block Group 5, Census Tract 9708, Sanilac County, Michigan",,,1102,1102,1081,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0
G26015109709001,2016-2020,MI,Michigan,26,Sanilac County,151,970900,1,15000US261519709001,"Block Group 1, Census Tract 9709, Sanilac County, Michigan",,,852,818,811,0,0,1,0,0,6,0,6,34,2,0,0,0,0,3,29,29,0
G26015109709002,2016-2020,MI,Michigan,26,Sanilac County,151,970900,2,15000US261519709002,"Block Group 2, Census Tract 9709, Sanilac County, Michigan",,,1165,1057,986,62,0,0,0,4,5,0,5,108,17,0,0,0,0,0,91,87,4
G26015109709003,2016-2020,MI,Michigan,26,Sanilac County,151,970900,3,15000US261519709003,"Block Group 3, Census Tract 9709, Sanilac County, Michigan",,,2043,1980,1876,0,6,40,0,0,58,0,58,63,43,0,0,0,0,20,0,0,0
G26015109709004,2016-2020,MI,Michigan,26,Sanilac County,151,970900,4,15000US261519709004,"Block Group 4, Census Tract 9709, Sanilac County, Michigan",,,1012,965,959,0,0,1,0,0,5,0,5,47,44,0,0,0,0,3,0,0,0
G26015109710001,2016-2020,MI,Michigan,26,Sanilac County,151,971000,1,15000US261519710001,"Block Group 1, Census Tract 9710, Sanilac County, Michigan",,,2374,2300,2174,61,5,12,0,0,48,0,48,74,64,0,0,0,0,7,3,3,0
G26015109710002,2016-2020,MI,Michigan,26,Sanilac County,151,971000,2,15000US261519710002,"Block Group 2, Census Tract 9710, Sanilac County, Michigan",,,1201,1184,1163,0,0,6,0,0,15,6,9,17,17,0,0,0,0,0,0,0,0
G26015109710003,2016-2020,MI,Michigan,26,Sanilac County,151,971000,3,15000US261519710003,"Block Group 3, Census Tract 9710, Sanilac County, Michigan",,,764,748,743,0,1,0,0,0,4,0,4,16,5,0,0,2,2,0,7,0,7
G26015109711001,2016-2020,MI,Michigan,26,Sanilac County,151,971100,1,15000US261519711001,"Block Group 1, Census Tract 9711, Sanilac County, Michigan",,,1196,1137,1113,0,0,0,0,0,24,0,24,59,18,0,0,0,0,41,0,0,0
G26015109711002,2016-2020,MI,Michigan,26,Sanilac County,151,971100,2,15000US261519711002,"Block Group 2, Census Tract 9711, Sanilac County, Michigan",,,1403,1399,1395,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
G26015109711003,2016-2020,MI,Michigan,26,Sanilac County,151,971100,3,15000US261519711003,"Block Group 3, Census Tract 9711, Sanilac County, Michigan",,,1250,1156,1135,6,3,2,0,0,10,0,10,94,71,0,0,0,0,0,23,23,0
G26015109712001,2016-2020,MI,Michigan,26,Sanilac County,151,971200,1,15000US261519712001,"Block Group 1, Census Tract 9712, Sanilac County, Michigan",,,1088,1061,1041,3,2,2,0,0,13,2,11,27,19,0,0,0,0,0,8,6,2
G26015109712002,2016-2020,MI,Michigan,26,Sanilac County,151,971200,2,15000US261519712002,"Block Group 2, Census Tract 9712, Sanilac County, Michigan",,,1297,1280,1230,35,0,1,0,0,14,3,11,17,17,0,0,0,0,0,0,0,0
G26015109712003,2016-2020,MI,Michigan,26,Sanilac County,151,971200,3,15000US261519712003,"Block Group 3, Census Tract 9712, Sanilac County, Michigan",,,1454,1414,1365,18,0,5,0,0,26,0,26,40,11,0,0,0,0,9,20,20,0
G26015109712004,2016-2020,MI,Michigan,26,Sanilac County,151,971200,4,15000US261519712004,"Block Group 4, Census Tract 9712, Sanilac County, Michigan",,,866,853,847,0,1,0,0,0,5,5,0,13,13,0,0,0,0,0,0,0,0
G26015109900000,2016-2020,MI,Michigan,26,Sanilac County,151,990000,0,15000US261519900000,"Block Group 0, Census Tract 9900, Sanilac County, Michigan",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26015300001001,2016-2020,MI,Michigan,26,Schoolcraft County,153,100,1,15000US261530001001,"Block Group 1, Census Tract 1, Schoolcraft County, Michigan",,,959,932,806,0,88,8,0,0,30,12,18,27,0,0,0,0,0,6,21,18,3
G26015300001002,2016-2020,MI,Michigan,26,Schoolcraft County,153,100,2,15000US261530001002,"Block Group 2, Census Tract 1, Schoolcraft County, Michigan",,,909,909,696,0,75,0,0,0,138,0,138,0,0,0,0,0,0,0,0,0,0
G26015300001003,2016-2020,MI,Michigan,26,Schoolcraft County,153,100,3,15000US261530001003,"Block Group 3, Census Tract 1, Schoolcraft County, Michigan",,,433,433,348,18,35,0,0,0,32,0,32,0,0,0,0,0,0,0,0,0,0
G26015300002001,2016-2020,MI,Michigan,26,Schoolcraft County,153,200,1,15000US261530002001,"Block Group 1, Census Tract 2, Schoolcraft County, Michigan",,,467,449,420,0,25,0,0,0,4,0,4,18,18,0,0,0,0,0,0,0,0
G26015300002002,2016-2020,MI,Michigan,26,Schoolcraft County,153,200,2,15000US261530002002,"Block Group 2, Census Tract 2, Schoolcraft County, Michigan",,,526,526,481,0,21,0,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0
G26015300002003,2016-2020,MI,Michigan,26,Schoolcraft County,153,200,3,15000US261530002003,"Block Group 3, Census Tract 2, Schoolcraft County, Michigan",,,679,669,544,0,82,0,0,0,43,0,43,10,0,0,0,0,0,7,3,3,0
G26015300002004,2016-2020,MI,Michigan,26,Schoolcraft County,153,200,4,15000US261530002004,"Block Group 4, Census Tract 2, Schoolcraft County, Michigan",,,854,838,700,0,30,5,0,2,101,0,101,16,12,0,0,0,0,0,4,0,4
G26015300003001,2016-2020,MI,Michigan,26,Schoolcraft County,153,300,1,15000US261530003001,"Block Group 1, Census Tract 3, Schoolcraft County, Michigan",,,1440,1440,1292,16,70,9,0,0,53,0,53,0,0,0,0,0,0,0,0,0,0
G26015300003002,2016-2020,MI,Michigan,26,Schoolcraft County,153,300,2,15000US261530003002,"Block Group 2, Census Tract 3, Schoolcraft County, Michigan",,,1764,1741,1584,5,44,13,0,0,95,0,95,23,23,0,0,0,0,0,0,0,0
G26015309900000,2016-2020,MI,Michigan,26,Schoolcraft County,153,990000,0,15000US261539900000,"Block Group 0, Census Tract 9900, Schoolcraft County, Michigan",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26015500301001,2016-2020,MI,Michigan,26,Shiawassee County,155,30100,1,15000US261550301001,"Block Group 1, Census Tract 301, Shiawassee County, Michigan",,,1184,1161,1119,0,0,9,0,0,33,0,33,23,23,0,0,0,0,0,0,0,0
G26015500301002,2016-2020,MI,Michigan,26,Shiawassee County,155,30100,2,15000US261550301002,"Block Group 2, Census Tract 301, Shiawassee County, Michigan",,,1094,1094,1091,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
G26015500301003,2016-2020,MI,Michigan,26,Shiawassee County,155,30100,3,15000US261550301003,"Block Group 3, Census Tract 301, Shiawassee County, Michigan",,,984,972,899,36,5,3,0,0,29,0,29,12,12,0,0,0,0,0,0,0,0
G26015500301004,2016-2020,MI,Michigan,26,Shiawassee County,155,30100,4,15000US261550301004,"Block Group 4, Census Tract 301, Shiawassee County, Michigan",,,1182,1182,1152,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0
G26015500301005,2016-2020,MI,Michigan,26,Shiawassee County,155,30100,5,15000US261550301005,"Block Group 5, Census Tract 301, Shiawassee County, Michigan",,,1335,1321,1240,2,3,9,0,0,67,13,54,14,10,0,0,0,0,4,0,0,0
G26015500302001,2016-2020,MI,Michigan,26,Shiawassee County,155,30200,1,15000US261550302001,"Block Group 1, Census Tract 302, Shiawassee County, Michigan",,,628,597,568,0,0,3,0,0,26,0,26,31,18,0,0,0,0,13,0,0,0
G26015500302002,2016-2020,MI,Michigan,26,Shiawassee County,155,30200,2,15000US261550302002,"Block Group 2, Census Tract 302, Shiawassee County, Michigan",,,1069,1036,1007,3,9,0,0,5,12,0,12,33,15,0,0,0,0,18,0,0,0
G26015500302003,2016-2020,MI,Michigan,26,Shiawassee County,155,30200,3,15000US261550302003,"Block Group 3, Census Tract 302, Shiawassee County, Michigan",,,1650,1592,1568,8,4,0,0,0,12,3,9,58,57,0,0,0,0,1,0,0,0
G26015500303001,2016-2020,MI,Michigan,26,Shiawassee County,155,30300,1,15000US261550303001,"Block Group 1, Census Tract 303, Shiawassee County, Michigan",,,978,978,978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26015500303002,2016-2020,MI,Michigan,26,Shiawassee County,155,30300,2,15000US261550303002,"Block Group 2, Census Tract 303, Shiawassee County, Michigan",,,1338,1287,1155,0,0,0,0,132,0,0,0,51,28,0,0,0,23,0,0,0,0
G26015500303003,2016-2020,MI,Michigan,26,Shiawassee County,155,30300,3,15000US261550303003,"Block Group 3, Census Tract 303, Shiawassee County, Michigan",,,1735,1706,1616,0,0,0,0,0,90,0,90,29,13,0,0,0,0,16,0,0,0
G26015500303004,2016-2020,MI,Michigan,26,Shiawassee County,155,30300,4,15000US261550303004,"Block Group 4, Census Tract 303, Shiawassee County, Michigan",,,1543,1431,1431,0,0,0,0,0,0,0,0,112,112,0,0,0,0,0,0,0,0
G26015500304001,2016-2020,MI,Michigan,26,Shiawassee County,155,30400,1,15000US261550304001,"Block Group 1, Census Tract 304, Shiawassee County, Michigan",,,698,691,687,0,0,0,0,0,4,0,4,7,7,0,0,0,0,0,0,0,0
G26015500304002,2016-2020,MI,Michigan,26,Shiawassee County,155,30400,2,15000US261550304002,"Block Group 2, Census Tract 304, Shiawassee County, Michigan",,,1095,1044,969,1,0,1,0,0,73,0,73,51,51,0,0,0,0,0,0,0,0
G26015500304003,2016-2020,MI,Michigan,26,Shiawassee County,155,30400,3,15000US261550304003,"Block Group 3, Census Tract 304, Shiawassee County, Michigan",,,1129,1079,1019,0,0,0,0,0,60,0,60,50,50,0,0,0,0,0,0,0,0
G26015500305001,2016-2020,MI,Michigan,26,Shiawassee County,155,30500,1,15000US261550305001,"Block Group 1, Census Tract 305, Shiawassee County, Michigan",,,612,612,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26015500305002,2016-2020,MI,Michigan,26,Shiawassee County,155,30500,2,15000US261550305002,"Block Group 2, Census Tract 305, Shiawassee County, Michigan",,,656,656,607,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26015500305003,2016-2020,MI,Michigan,26,Shiawassee County,155,30500,3,15000US261550305003,"Block Group 3, Census Tract 305, Shiawassee County, Michigan",,,800,784,762,0,0,0,0,0,22,0,22,16,16,0,0,0,0,0,0,0,0
G26015500305004,2016-2020,MI,Michigan,26,Shiawassee County,155,30500,4,15000US261550305004,"Block Group 4, Census Tract 305, Shiawassee County, Michigan",,,1123,1116,1055,0,5,0,0,0,56,0,56,7,0,0,0,0,0,0,7,7,0
G26015500306001,2016-2020,MI,Michigan,26,Shiawassee County,155,30600,1,15000US261550306001,"Block Group 1, Census Tract 306, Shiawassee County, Michigan",,,1045,1005,862,38,0,0,0,0,105,0,105,40,40,0,0,0,0,0,0,0,0
